"bill_id","session_id","bill_number","status","status_desc","status_date","title","description","committee_id","committee","last_action_date","last_action","url","state_link"
1689144,2002,"SB1297",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 56 and Title 71, relative to paperless electronic communications.","As enacted, authorizes an insurer that offers a health benefit plan to deliver notices and documents related to health, vision, and dental coverage electronically to its insureds with consent. - Amends TCA Title 56 and Title 71.",0,"","4/18/2023","Effective date(s) 07/01/23","https://legiscan.com/TN/bill/SB1297/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1297&ga=113"
1689151,2002,"SB1205",4,"Passed","5/4/2023","AN ACT to amend Tennessee Code Annotated, Title 24; Title 36 and Title 39, relative to a victim advocate's communications.","As enacted, prohibits disclosure of certain information by an advocate in regard to a victim of domestic violence, sexual assault, stalking, or human trafficking in a judicial, legislative, or administrative proceeding unless the victim gives express written consent. - Amends TCA Title 24; Title 36 and Title 39.",0,"","5/4/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB1205/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1205&ga=113"
1689166,2002,"SB1338",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 4, Chapter 3; Title 7; Title 65 and Title 67, relative to broadband services.","As enacted, makes various changes relative to the Broadband Accessibility Grant Program. - Amends TCA Title 4, Chapter 3; Title 7; Title 65 and Title 67.",0,"","5/3/2023","Comp. became Pub. Ch. 320","https://legiscan.com/TN/bill/SB1338/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1338&ga=113"
1689168,2002,"SB1212",4,"Passed","4/25/2023","AN ACT to amend Tennessee Code Annotated, Title 38, Chapter 1, relative to human trafficking prevention.","As enacted, requires the Secretary of State to establish and implement a program designated as the Tennessee Businesses Against Trafficking program to engage participating corporations and other private entities in voluntary efforts to identify, prevent, and combat human trafficking. - Amends TCA Title 38, Chapter 1.",0,"","4/25/2023","Effective date(s) 04/17/2023, 07/01/2023","https://legiscan.com/TN/bill/SB1212/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1212&ga=113"
1689180,2002,"SB1320",4,"Passed","5/4/2023","AN ACT to amend Tennessee Code Annotated, Title 29; Title 39 and Title 44, relative to damage caused by animals.","As enacted, requires judge to order payment of restitution by owner who is convicted of allowing their dog to run loose and the dog causes bodily injury or death to another person, or damages another person's property. - Amends TCA Title 29; Title 39 and Title 44.",0,"","5/4/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB1320/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1320&ga=113"
1689201,2002,"HB1479",4,"Passed","3/28/2023","AN ACT to amend Tennessee Code Annotated, Title 9, Chapter 4, Part 8, relative to the purchase of gold and precious metals on behalf of the state.","As enacted, allows the state treasurer to purchase and sell physical gold and precious metal. - Amends TCA Title 9, Chapter 4, Part 8.",0,"","3/28/2023","Effective date(s) 03/23/2023","https://legiscan.com/TN/bill/HB1479/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB1479&ga=113"
1689214,2002,"HB1453",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 39 and Title 70, relative to wild animals.","As enacted, authorizes persons residing on property that adjoins the Great Smoky Mountains National Park to take, attempt to take, or harm a bear that enters on the person's property if certain criteria is met. - Amends TCA Title 39 and Title 70.",0,"","5/3/2023","Effective date(s) 04/25/2023","https://legiscan.com/TN/bill/HB1453/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB1453&ga=113"
1689226,2002,"SB1236",4,"Passed","5/19/2023","AN ACT to amend Tennessee Code Annotated, Title 4, Chapter 29; Title 8; Title 40 and Title 41, relative to the inmate disciplinary oversight board.","As enacted, creates the inmate disciplinary oversight board for the purpose of granting or denying sentence credits for good institutional behavior and determining whether sentence credits previously awarded should be removed for commission of certain disciplinary offenses. - Amends TCA Title 4, Chapter 29; Title 8; Title 40 and Title 41.",0,"","5/19/2023","Comp. became Pub. Ch. 402","https://legiscan.com/TN/bill/SB1236/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1236&ga=113"
1689239,2002,"SB1230",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 4; Title 14; Title 38; Title 39, Chapter 17, Part 5; Title 47, Chapter 18; Title 49 and Title 67, relative to the Tennessee Sports Gaming Act.","As enacted, requires the department of mental health and substance abuse services to use funds distributed from revenue received from sports gaming to provide treatment services for juvenile addiction and mental health disorders secondary to providing services for gambling addiction and gambling disorders. - Amends TCA Title 4; Title 14; Title 38; Title 39, Chapter 17, Part 5; Title 47, Chapter 18; Title 49 and Title 67.",0,"","5/24/2023","Effective date(s) 05/17/2023","https://legiscan.com/TN/bill/SB1230/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1230&ga=113"
1689262,2002,"SB1318",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 39 and Title 55, Chapter 10, relative to criminal offenses.","As enacted, enacts the ""Silas Gable Flatt Law,"" which creates an offense of knowingly providing a motor vehicle to another person who the provider of the vehicle knows or should know is under the influence of an intoxicant or whose driver license has been suspended or revoked under certain circumstances, punishable as a Class A misdemeanor. - Amends TCA Title 39 and Title 55, Chapter 10.",0,"","5/3/2023","Comp. became Pub. Ch. 243","https://legiscan.com/TN/bill/SB1318/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1318&ga=113"
1689264,2002,"SB1202",4,"Passed","3/28/2023","AN ACT to amend Tennessee Code Annotated, Title 37, Chapter 5, Part 5, relative to child care agencies.","As enacted, states that for the purpose of regulating child care agencies, a nontraditional child care agency does not include a person or entity that places children in family boarding homes or foster homes. - Amends TCA Title 37, Chapter 5, Part 5.",0,"","3/28/2023","Comp. became Pub. Ch. 66","https://legiscan.com/TN/bill/SB1202/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1202&ga=113"
1689269,2002,"SB1303",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 49, Chapter 4, relative to financial aid.","As enacted, revises present law relative to tuition reimbursement for national guardsmen. - Amends TCA Title 49, Chapter 4.",0,"","5/24/2023","Effective date(s) 05/17/2023","https://legiscan.com/TN/bill/SB1303/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1303&ga=113"
1689277,2002,"SB1218",4,"Passed","5/18/2023","AN ACT to amend Tennessee Code Annotated, Title 36, Chapter 1 and Title 67, Chapter 4, Part 6, relative to litigation tax.","As enacted, clarifies that a county continues to have the authority to levy a local litigation tax on an adoption proceeding in chancery, circuit, or juvenile court, and that the exemption does not limit or repeal such authority. - Amends TCA Title 36, Chapter 1 and Title 67, Chapter 4, Part 6.",0,"","5/18/2023","Comp. became Pub. Ch. 370","https://legiscan.com/TN/bill/SB1218/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1218&ga=113"
1689287,2002,"HB1456",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 5; Title 6; Title 7; Title 9; Title 38 and Title 49, relative to school safety.","As enacted, authorizes a private school and a local government to execute a contract or memorandum of understanding to allow the law enforcement agency of the local government to provide school resource officers to the private school. - Amends TCA Title 5; Title 6; Title 7; Title 9; Title 38 and Title 49.",0,"","4/18/2023","Comp. became Pub. Ch. 87","https://legiscan.com/TN/bill/HB1456/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB1456&ga=113"
1689290,2002,"SB1220",4,"Passed","5/19/2023","AN ACT to amend Tennessee Code Annotated, Title 49, relative to scholarships for aspiring teachers.","As enacted, enacts the ""Tennessee Future Teacher Scholarship Act of 2023."" - Amends TCA Title 49.",0,"","5/19/2023","Comp. became Pub. Ch. 381","https://legiscan.com/TN/bill/SB1220/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1220&ga=113"
1689683,2002,"SB1347",4,"Passed","5/4/2023","AN ACT to amend Tennessee Code Annotated, Title 39, relative to sexual offenses committed against children.","As enacted, expands the definition of ""sexual activity,"" as used in the offense of soliciting sexual exploitation of a minor, to include exhibition of the female breast, genitals, buttocks, anus, or pubic or rectal area of any person that can be reasonably construed as being for the purpose of the sexual arousal or gratification of the defendant or another. - Amends TCA Title 39.",0,"","5/4/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB1347/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1347&ga=113"
1689718,2002,"SB1349",4,"Passed","5/17/2023","AN ACT to amend Tennessee Code Annotated, Title 38; Title 39; Title 40; Title 41 and Title 55, relative to criminal law.","As enacted, makes changes to present law relative to criminal offenses involving motor vehicles. - Amends TCA Title 38; Title 39; Title 40; Title 41 and Title 55.",0,"","5/17/2023","Comp. became Pub. Ch. 416","https://legiscan.com/TN/bill/SB1349/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1349&ga=113"
1689944,2002,"SB1377",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 4, Chapter 3; Title 13, Chapter 19 and Title 68, Chapter 120, relative to residential and energy codes.","As enacted, makes changes to present law concerning residential and energy codes. - Amends TCA Title 4, Chapter 3; Title 13, Chapter 19 and Title 68, Chapter 120.",0,"","5/3/2023","Comp. became Pub. Ch. 312","https://legiscan.com/TN/bill/SB1377/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1377&ga=113"
1690036,2002,"SB1381",4,"Passed","3/28/2023","AN ACT, to amend Tennessee Code Annotated, Title 70, relative to the Tennessee wildlife resources agency.","As enacted, clarifies authority of the fish and wildlife commission to set fees for nonresident licenses; makes other clarifications and changes to present law concerning regulation of hunting and fishing. - Amends TCA Title 70.",0,"","4/4/2024","Introduced, Passed on First Consideration","https://legiscan.com/TN/bill/SB1381/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1381&ga=113"
1690073,2002,"SB1369",4,"Passed","3/28/2023","AN ACT to amend Tennessee Code Annotated, Title 56, Chapter 6, Part 1, relative to insurance producer prelicensing courses of study.","As enacted, removes the requirement that an individual applying for an insurance producer license take a prelicensing course of study for a line of authority; removes other references to the prelicensing education requirement for applicants for an insurance producer license. - Amends TCA Title 56, Chapter 6, Part 1.",0,"","3/28/2023","Effective date(s) 03/21/2023","https://legiscan.com/TN/bill/SB1369/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1369&ga=113"
1690140,2002,"SB1408",4,"Passed","5/4/2023","AN ACT to amend Tennessee Code Annotated, Title 49, Chapter 4, Part 9, relative to dual enrollment.","As enacted, allows an eligible independent postsecondary institution and certain private, nonprofit technical schools to charge dual enrollment students tuition or fees in an amount that exceeds the amount of the student's dual enrollment grant. - Amends TCA Title 49, Chapter 4, Part 9.",0,"","5/4/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB1408/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1408&ga=113"
1690244,2002,"SB1398",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 39 and Title 40, relative to drug offenses.","As enacted, makes it a Class A misdemeanor to knowingly possess xylazine; makes it a Class C felony to knowingly manufacture, deliver, or sell xylazine, or to knowingly possess xylazine with intent to manufacture, deliver, or sell xylazine; provides exceptions for veterinarians. - Amends TCA Title 39 and Title 40.",0,"","5/24/2023","Comp. became Pub. Ch. 412","https://legiscan.com/TN/bill/SB1398/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1398&ga=113"
1690280,2002,"SB1175",4,"Passed","5/2/2023","AN ACT to amend Tennessee Code Annotated, Title 64, Chapter 1, Part 7, relative to the Tellico Reservoir Development Agency.","As enacted, increases the compensation for members of the board of directors of the Tellico Reservoir Development Agency to $300 per meeting and $225 for meetings of committees of the board; increases the threshold at which sealed bids are required for purchases and contracts. - Amends TCA Title 64, Chapter 1, Part 7.",0,"","5/2/2023","Comp. became Pub. Ch. 233","https://legiscan.com/TN/bill/SB1175/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB1175&ga=113"
